a40;01:55 19.02
a41;02:17 19.02
a42;02:59 19.02
a43;03:42 19.02
a44;04:08 19.02
a45;04:56 19.02
a46;05:12 19.02
a47;05:55 19.02
a48;06:27 19.02
a49;06:54 19.02
a50;07:10 19.02
a51;08:14 19.02
a52;08:46 19.02
a53;09:07 19.02
a54;09:55 19.02
a55;10:22 19.02
a56;10:38 19.02
a57;11:15 19.02
a58;11:42 19.02
a59;12:24 19.02
a60;13:23 19.02
a61;14:00 19.02
a62;14:48 19.02
a63;15:31 19.02
a64;16:08 19.02
a65;16:40 19.02
a66;17:07 19.02
a67;17:39 19.02
a68;17:55 19.02
a69;18:48 19.02


;tr20
b0;19:26 18.02
b1;20:30 18.02
b2;21:18 18.02
b3;22:11 18.02
b4;22:33 18.02
b5;22:54 18.02
b6;23:31 18.02
b7;00:25 19.02
b8;00:41 19.02
b9;00:57 19.02
b10;01:45 19.02
b11;02:49 19.02
b12;03:15 19.02
b13;03:37 19.02
b14;04:24 19.02
b15;05:23 19.02
b16;06:00 19.02
b17;06:59 19.02
b18;07:15 19.02
b19;07:31 19.02
b20;07:52 19.02
b21;08:14 19.02
b22;09:02 19.02
b23;10:00 19.02
b24;10:32 19.02
b25;11:31 19.02
b26;12:35 19.02
b27;12:56 19.02
b28;13:49 19.02
b29;14:43 19.02


;tr21
b10;19:26 18.02
b11;20:30 18.02
b12;20:57 18.02
b13;21:18 18.02
b14;22:06 18.02
b15;23:05 18.02
b16;23:42 18.02
b17;00:41 19.02
b18;00:57 19.02
b19;01:13 19.02


;tr22
b15;19:26 18.02
b16;20:03 18.02
b17;21:02 18.02
b18;21:18 18.02
b19;21:34 18.02
b20;21:55 18.02
b21;22:17 18.02
b22;23:05 18.02
b23;00:03 19.02
b24;00:35 19.02
b25;01:34 19.02
b26;02:38 19.02
b27;02:59 19.02
b28;03:52 19.02
b29;04:46 19.02


;tr23
c0;20:19 18.02
c1;21:23 18.02
c2;21:39 18.02
c3;22:27 18.02
c4;23:21 18.02
c5;23:42 18.02
c6;00:03 19.02
c7;00:19 19.02
c8;00:51 19.02
c9;01:39 19.02
c10;02:06 19.02
c11;02:54 19.02
c12;03:58 19.02
c13;04:46 19.02
c14;05:39 19.02


;tr24
c0;19:53 18.02
c1;20:57 18.02
c2;21:13 18.02
c3;22:01 18.02
c4;22:54 18.02
c5;23:15 18.02
c6;23:37 18.02
c7;23:53 18.02
c8;00:25 19.02
c9;01:13 19.02
c10;01:39 19.02
c11;02:27 19.02
c12;03:31 19.02
c13;04:19 19.02
c14;05:12 19.02
c15;06:11 19.02
c16;07:04 19.02
c17;07:47 19.02
c18;08:35 19.02
c19;09:07 19.02
c20;09:34 19.02
c21;10:32 19.02
c22;10:48 19.02
c23;11:10 19.02
c24;12:08 19.02


;tr25
c20;19:26 18.02
c21;20:25 18.02
c22;20:41 18.02
c23;21:02 18.02
c24;22:01 18.02


;tr26
d0;19:26 18.02
d1;20:14 18.02
d2;20:30 18.02
d3;21:02 18.02
d4;21:55 18.02
d5;22:33 18.02
d6;23:10 18.02
d7;00:14 19.02
d8;00:57 19.02
d9;01:55 19.02
d10;02:17 19.02
d11;03:21 19.02
d12;04:14 19.02
d13;04:30 19.02
d14;05:07 19.02
d15;06:00 19.02
d16;07:04 19.02
d17;07:31 19.02
d18;08:08 19.02
d19;08:40 19.02
d20;09:18 19.02
d21;09:55 19.02
d22;10:43 19.02
d23;11:15 19.02
d24;11:58 19.02


;tr27
d20;19:26 18.02
d21;20:03 18.02
d22;20:51 18.02
d23;21:23 18.02
d24;22:06 18.02
d25;22:54 18.02
d26;23:26 18.02
d27;00:03 19.02
d28;00:30 19.02
d29;00:46 19.02
d30;01:29 19.02
d31;02:01 19.02
d32;02:59 19.02
d33;03:52 19.02
d34;04:30 19.02
d35;04:56 19.02
d36;05:34 19.02
d37;05:50 19.02
d38;06:11 19.02
d39;06:32 19.02
d40;07:04 19.02
d41;07:42 19.02
d42;08:14 19.02
d43;08:35 19.02
d44;09:07 19.02
d45;09:23 19.02
d46;10:22 19.02
d47;11:04 19.02
d48;11:58 19.02
d49;12:45 19.02


;tr28
d0;20:46 18.02
d1;21:34 18.02
d2;21:50 18.02
d3;22:22 18.02
d4;23:15 18.02
d5;23:53 18.02
d6;00:30 19.02
d7;01:34 19.02
d8;02:17 19.02
d9;03:15 19.02
d10;03:37 19.02
d11;04:40 19.02


;tr29
a0;23:26 18.02
a1;00:19 19.02
a2;01:23 19.02
a3;01:50 19.02
a4;02:06 19.02
a5;02:43 19.02
a6;03:37 19.02
a7;04:24 19.02
a8;04:40 19.02
a9;05:34 19.02
a10;05:50 19.02
b0;06:32 19.02
b1;07:36 19.02
b2;08:24 19.02
b3;09:18 19.02
b4;09:39 19.02
b5;10:00 19.02
b6;10:38 19.02
b7;11:31 19.02
b8;11:47 19.02
b9;12:03 19.02


;tr3
b0;19:53 18.02
b1;20:57 18.02
b2;21:45 18.02
b3;22:38 18.02
b4;22:59 18.02
b5;23:21 18.02
b6;23:58 18.02
b7;00:51 19.02
b8;01:07 19.02
b9;01:23 19.02
b10;02:11 19.02
b11;03:15 19.02
b12;03:42 19.02
b13;04:03 19.02
b14;04:51 19.02
b15;05:50 19.02
b16;06:27 19.02
b17;07:26 19.02
b18;07:42 19.02
b19;07:58 19.02
b20;08:19 19.02
b21;08:40 19.02
b22;09:28 19.02
b23;10:27 19.02
b24;10:59 19.02
b25;11:58 19.02
b26;13:01 19.02
b27;13:23 19.02
b28;14:16 19.02
b29;15:09 19.02


;tr4
b10;19:53 18.02
b11;20:57 18.02
b12;21:23 18.02
b13;21:45 18.02
b14;22:33 18.02
b15;23:31 18.02
b16;00:09 19.02
b17;01:07 19.02
b18;01:23 19.02
b19;01:39 19.02


;tr5
b15;19:53 18.02
b16;20:30 18.02
b17;21:29 18.02
b18;21:45 18.02
b19;22:01 18.02
b20;22:22 18.02
b21;22:43 18.02
b22;23:31 18.02
b23;00:30 19.02
b24;01:02 19.02
b25;02:01 19.02
b26;03:05 19.02
b27;03:26 19.02
b28;04:19 19.02
b29;05:12 19.02


;tr6
c0;20:46 18.02
c1;21:50 18.02
c2;22:06 18.02
c3;22:54 18.02
c4;23:47 18.02
c5;00:09 19.02
c6;00:30 19.02
c7;00:46 19.02
c8;01:18 19.02
c9;02:06 19.02
c10;02:33 19.02
c11;03:21 19.02
c12;04:24 19.02
c13;05:12 19.02
c14;06:06 19.02


;tr7
c0;19:26 18.02
c1;20:30 18.02
c2;20:46 18.02
c3;21:34 18.02
c4;22:27 18.02
c5;22:49 18.02
c6;23:10 18.02
c7;23:26 18.02
c8;23:58 18.02
c9;00:46 19.02
c10;01:13 19.02
c11;02:01 19.02
c12;03:05 19.02
c13;03:52 19.02
c14;04:46 19.02
c15;05:44 19.02
c16;06:38 19.02
c17;07:20 19.02
c18;08:08 19.02
c19;08:40 19.02
c20;09:07 19.02
c21;10:06 19.02
c22;10:22 19.02
c23;10:43 19.02
c24;11:42 19.02


;tr8
c20;19:53 18.02
c21;20:51 18.02
c22;21:07 18.02
c23;21:29 18.02
c24;22:27 18.02


;tr9
d0;19:53 18.02
d1;20:41 18.02
d2;20:57 18.02
d3;21:29 18.02
d4;22:22 18.02
d5;22:59 18.02
d6;23:37 18.02
d7;00:41 19.02
d8;01:23 19.02
d9;02:22 19.02
d10;02:43 19.02
d11;03:47 19.02
d12;04:40 19.02
d13;04:56 19.02
d14;05:34 19.02
d15;06:27 19.02
d16;07:31 19.02
d17;07:58 19.02
d18;08:35 19.02
d19;09:07 19.02
d20;09:44 19.02
d21;10:22 19.02
d22;11:10 19.02
d23;11:42 19.02
d24;12:24 19.02
