;tr0
a0;23:20 18.02
a1;00:13 19.02
a2;00:56 19.02
a3;01:44 19.02
a4;02:16 19.02
a5;02:42 19.02
a6;02:58 19.02
a7;03:25 19.02
a8;04:18 19.02
a9;05:06 19.02


;tr1
a10;19:41 18.02
a11;20:13 18.02
a12;20:40 18.02
a13;21:44 18.02
a14;22:16 18.02
a15;22:43 18.02
a16;23:25 18.02
a17;00:13 19.02
a18;00:50 19.02
a19;01:38 19.02


;tr10
d17;19:15 18.02
d16;20:13 18.02
d15;20:45 18.02
d14;21:28 18.02
d13;22:11 18.02
d12;22:48 18.02
d11;23:31 18.02
d10;00:24 19.02
d9;01:28 19.02
d8;02:00 19.02
d7;02:58 19.02
d6;03:46 19.02


;tr11
d8;19:15 18.02
d7;20:13 18.02
d6;21:01 18.02
d5;21:44 18.02
d4;22:21 18.02
d3;23:15 18.02
d2;23:36 18.02
d1;00:40 19.02


;tr12
a0;00:13 19.02
a1;01:06 19.02
a2;01:49 19.02
a3;02:37 19.02
a4;03:09 19.02
a5;03:36 19.02
b0;04:29 19.02
b1;05:33 19.02


;tr13
a0;21:28 18.02
a1;22:21 18.02
a2;23:04 18.02
a3;23:52 18.02
a4;00:24 19.02
a5;00:50 19.02
a6;01:06 19.02
a7;01:33 19.02
a8;02:26 19.02
a9;03:14 19.02
a10;04:18 19.02
c0;04:56 19.02
c1;05:17 19.02
c2;06:05 19.02
c3;06:48 19.02
c4;07:14 19.02
c5;08:08 19.02
c6;08:56 19.02


;tr14
a0;20:35 18.02
a1;21:28 18.02
a2;22:11 18.02
a3;22:59 18.02
a4;23:31 18.02
a5;23:57 18.02
a6;00:13 19.02
a7;00:40 19.02
a8;01:33 19.02
a9;02:21 19.02
a10;03:25 19.02
a11;03:57 19.02
a12;04:24 19.02
a13;05:28 19.02
a14;06:00 19.02
a15;06:26 19.02
d0;07:25 19.02
d1;08:24 19.02
d2;09:27 19.02
d3;09:49 19.02
d4;10:42 19.02


;tr15
a0;19:15 18.02
a1;20:08 18.02
a2;20:51 18.02
a3;21:39 18.02
a4;22:11 18.02
a5;22:37 18.02
a6;22:53 18.02
a7;23:20 18.02
a8;00:13 19.02
a9;01:01 19.02
a10;02:05 19.02
a11;02:37 19.02
a12;03:04 19.02
a13;04:08 19.02
a14;04:40 19.02
a15;05:06 19.02
a16;05:49 19.02
a17;06:37 19.02
a18;07:14 19.02
a19;08:02 19.02
a20;08:29 19.02
e0;09:22 19.02
e1;09:38 19.02
e2;10:10 19.02
e3;10:58 19.02
e4;11:51 19.02
e5;12:39 19.02
e6;13:43 19.02
e7;14:31 19.02
e8;15:03 19.02
e9;15:57 19.02


