;tr0
a0;20:59 18.02
a1;22:03 18.02
a2;22:56 18.02
a3;23:12 18.02
a4;23:34 18.02
a5;00:11 19.02
a6;00:48 19.02
a7;01:36 19.02
a8;02:40 19.02
a9;03:44 19.02


;tr1
a10;19:13 18.02
a11;19:45 18.02
a12;20:48 18.02
a13;21:42 18.02
a14;22:35 18.02
a15;23:23 18.02
a16;23:55 18.02
a17;00:27 19.02
a18;01:31 19.02
a19;02:30 19.02


;tr10
d17;19:39 18.02
d16;20:38 18.02
d15;21:36 18.02
d14;22:30 18.02
d13;23:18 18.02
d12;00:11 19.02
d11;01:10 19.02
d10;01:31 19.02
d9;02:08 19.02
d8;02:51 19.02
d7;03:55 19.02
d6;04:27 19.02


;tr11
d8;19:39 18.02
d7;20:43 18.02
d6;21:15 18.02
d5;21:36 18.02
d4;21:52 18.02
d3;22:14 18.02
d2;23:02 18.02
d1;23:28 18.02


;tr12
a0;21:52 18.02
a1;22:56 18.02
a2;23:50 18.02
a3;00:06 19.02
a4;00:27 19.02
a5;01:04 19.02
b0;01:20 19.02
b1;02:08 19.02


;tr13
a0;20:06 18.02
a1;21:10 18.02
a2;22:03 18.02
a3;22:19 18.02
a4;22:40 18.02
a5;23:18 18.02
a6;23:55 18.02
a7;00:43 19.02
a8;01:47 19.02
a9;02:51 19.02
a10;03:55 19.02
c0;04:38 19.02
c1;05:15 19.02
c2;05:47 19.02
c3;06:29 19.02
c4;06:51 19.02
c5;07:12 19.02
c6;07:39 19.02


;tr14
a0;19:39 18.02
a1;20:43 18.02
a2;21:36 18.02
a3;21:52 18.02
a4;22:14 18.02
a5;22:51 18.02
a6;23:28 18.02
a7;00:16 19.02
a8;01:20 19.02
a9;02:24 19.02
a10;03:28 19.02
a11;04:00 19.02
a12;05:04 19.02
a13;05:57 19.02
a14;06:51 19.02
a15;07:39 19.02
d0;08:32 19.02
d1;09:31 19.02
d2;09:57 19.02
d3;10:45 19.02
d4;11:07 19.02


;tr15
a0;19:13 18.02
a1;20:16 18.02
a2;21:10 18.02
a3;21:26 18.02
a4;21:47 18.02
a5;22:24 18.02
a6;23:02 18.02
a7;23:50 18.02
a8;00:54 19.02
a9;01:58 19.02
a10;03:02 19.02
a11;03:34 19.02
a12;04:38 19.02
a13;05:31 19.02
a14;06:24 19.02
a15;07:12 19.02
a16;07:44 19.02
a17;08:16 19.02
a18;09:20 19.02
a19;10:19 19.02
a20;11:12 19.02
e0;11:39 19.02
e1;11:55 19.02
e2;12:21 19.02
e3;12:48 19.02
e4;13:41 19.02
e5;14:13 19.02
e6;14:56 19.02
e7;15:22 19.02
e8;16:05 19.02
e9;16:21 19.02


;tr16
b3;19:13 18.02
b2;20:00 18.02
b1;20:27 18.02
b0;21:15 18.02
a5;21:31 18.02
a6;22:08 18.02
a7;22:56 18.02
a8;00:00 19.02
a9;01:04 19.02
a10;02:08 19.02
a11;02:40 19.02
a12;03:44 19.02
a13;04:38 19.02
a14;05:31 19.02
a15;06:19 19.02
d0;07:12 19.02
d1;08:11 19.02


;tr17
a0;20:32 18.02
a1;21:36 18.02
a2;22:30 18.02
a3;22:46 18.02
a4;23:07 18.02
a5;23:44 18.02
a6;00:22 19.02
a7;01:10 19.02
a8;02:14 19.02
a9;03:18 19.02


;tr18
a10;19:39 18.02
a11;20:11 18.02
a12;21:15 18.02
a13;22:08 18.02
a14;23:02 18.02
a15;23:50 18.02
a16;00:22 19.02
a17;00:54 19.02
a18;01:58 19.02
a19;02:56 19.02


;tr19
a7;19:39 18.02
a8;20:43 18.02
a9;21:47 18.02
a10;22:51 18.02
a11;23:23 18.02
a12;00:27 19.02


;tr2
a7;19:13 18.02
a8;20:16 18.02
a9;21:20 18.02
a10;22:24 18.02
a11;22:56 18.02
a12;00:00 19.02


;tr20
b0;20:06 18.02
b1;20:54 18.02
b2;21:20 18.02
b3;22:08 18.02
b4;22:30 18.02
b5;22:51 18.02
b6;23:34 18.02


;tr21
b0;19:39 18.02
b1;20:27 18.02
b2;20:54 18.02
b3;21:42 18.02
b4;22:03 18.02
b5;22:24 18.02
b6;23:07 18.02
b7;00:00 19.02
b8;00:22 19.02


;tr22
b2;19:13 18.02
b3;20:00 18.02
b4;20:22 18.02
b5;20:43 18.02
b6;21:26 18.02
b7;22:19 18.02


;tr23
c2;19:39 18.02
c3;20:22 18.02
c4;20:43 18.02
c5;21:04 18.02
c6;21:31 18.02
c7;21:47 18.02
c8;22:24 18.02
c9;23:07 18.02


;tr24
c1;19:45 18.02
c2;20:16 18.02
c3;20:59 18.02
c4;21:20 18.02


;tr25
c8;19:39 18.02
c7;20:16 18.02
c6;20:32 18.02
c5;20:59 18.02
c4;21:20 18.02
c3;21:42 18.02


;tr26
d6;19:39 18.02
d7;20:11 18.02
d8;21:15 18.02
d9;21:58 18.02
d10;22:35 18.02
d11;22:56 18.02
d12;23:55 18.02


;tr27
d17;19:13 18.02
d16;20:11 18.02
d15;21:10 18.02
d14;22:03 18.02
d13;22:51 18.02
d12;23:44 18.02
d11;00:43 19.02
d10;01:04 19.02
d9;01:42 19.02
d8;02:24 19.02
d7;03:28 19.02
d6;04:00 19.02


;tr28
d8;19:13 18.02
d7;20:16 18.02
d6;20:48 18.02
d5;21:10 18.02
d4;21:26 18.02
d3;21:47 18.02
d2;22:35 18.02
d1;23:02 18.02


;tr29
a0;21:26 18.02
a1;22:30 18.02
a2;23:23 18.02
a3;23:39 18.02
a4;00:00 19.02
a5;00:38 19.02
b0;00:54 19.02
b1;01:42 19.02


;tr3
b0;20:32 18.02
b1;21:20 18.02
b2;21:47 18.02
b3;22:35 18.02
b4;22:56 18.02
b5;23:18 18.02
b6;00:00 19.02


;tr4
b0;19:13 18.02
b1;20:00 18.02
b2;20:27 18.02
b3;21:15 18.02
b4;21:36 18.02
b5;21:58 18.02
b6;22:40 18.02
b7;23:34 18.02
b8;23:55 18.02


;tr5
b2;19:39 18.02
b3;20:27 18.02
b4;20:48 18.02
b5;21:10 18.02
b6;21:52 18.02
b7;22:46 18.02


;tr6
c2;19:13 18.02
c3;19:55 18.02
c4;20:16 18.02
c5;20:38 18.02
c6;21:04 18.02
c7;21:20 18.02
c8;21:58 18.02
c9;22:40 18.02


;tr7
c1;20:54 18.02
c2;21:26 18.02
c3;22:08 18.02
c4;22:30 18.02


;tr8
c8;19:13 18.02
c7;19:50 18.02
c6;20:06 18.02
c5;20:32 18.02
c4;20:54 18.02
c3;21:15 18.02


;tr9
d6;19:13 18.02
d7;19:45 18.02
d8;20:48 18.02
d9;21:31 18.02
d10;22:08 18.02
d11;22:30 18.02
d12;23:28 18.02
