
;tr17
a0;01:14 19.02
a1;02:02 19.02
a2;02:18 19.02
a3;03:06 19.02
a4;03:44 19.02
a5;04:37 19.02
a6;05:25 19.02
a7;05:57 19.02
a8;06:29 19.02
a9;07:33 19.02


;tr18
a10;19:49 18.02
a11;20:32 18.02
a12;21:36 18.02
a13;22:08 18.02
a14;22:29 18.02
a15;23:33 18.02
a16;00:21 19.02
a17;01:14 19.02
a18;02:18 19.02
a19;02:40 19.02


;tr19
a7;20:43 18.02
a8;21:15 18.02
a9;22:18 18.02
a10;23:12 18.02
a11;23:54 18.02
a12;00:58 19.02


;tr2
a7;19:49 18.02
a8;20:21 18.02
a9;21:25 18.02
a10;22:18 18.02
a11;23:01 18.02
a12;00:05 19.02


;tr20
b0;03:54 19.02
b1;04:21 19.02
b2;04:42 19.02
b3;05:46 19.02
b4;06:34 19.02
b5;07:01 19.02
b6;07:33 19.02


;tr21
b0;03:01 19.02
b1;03:28 19.02
b2;03:49 19.02
b3;04:53 19.02
b4;05:41 19.02
b5;06:08 19.02
b6;06:40 19.02
b7;06:55 19.02
b8;07:33 19.02


;tr22
b2;07:59 19.02
b3;09:03 19.02
b4;09:51 19.02
b5;10:18 19.02
b6;10:50 19.02
b7;11:06 19.02


;tr23
c2;20:43 18.02
c3;21:09 18.02
c4;21:31 18.02
c5;22:24 18.02
c6;23:01 18.02
c7;23:17 18.02
c8;23:38 18.02
c9;00:37 19.02


;tr24
c1;22:18 18.02
c2;22:40 18.02
c3;23:06 18.02
c4;23:28 18.02


;tr25
c8;19:49 18.02
c7;20:11 18.02
c6;20:27 18.02
c5;21:04 18.02
c4;21:57 18.02
c3;22:18 18.02


;tr26
d6;19:23 18.02
d7;19:44 18.02
d8;20:21 18.02
d9;20:59 18.02
d10;21:47 18.02
d11;22:18 18.02
d12;23:17 18.02


;tr27
d17;19:49 18.02
d16;20:05 18.02
d15;20:43 18.02
d14;21:41 18.02
d13;22:24 18.02
d12;22:45 18.02
d11;23:44 18.02
d10;00:16 19.02
d9;01:04 19.02
d8;01:41 19.02
d7;02:18 19.02
d6;02:40 19.02


;tr28
d8;19:23 18.02
d7;20:00 18.02
d6;20:21 18.02
d5;21:09 18.02
d4;21:52 18.02
d3;22:18 18.02
d2;22:56 18.02
d1;23:33 18.02


;tr29
a0;03:01 19.02
a1;03:49 19.02
a2;04:05 19.02
a3;04:53 19.02
a4;05:30 19.02
a5;06:24 19.02
b0;06:45 19.02
b1;07:11 19.02


;tr3
b0;05:14 19.02
b1;05:41 19.02
b2;06:02 19.02
b3;07:06 19.02
b4;07:54 19.02
b5;08:21 19.02
b6;08:53 19.02


;tr30
a0;22:56 18.02
a1;23:44 18.02
a2;00:00 19.02
a3;00:48 19.02
a4;01:25 19.02
a5;02:18 19.02
a6;03:06 19.02
a7;03:38 19.02
a8;04:10 19.02
a9;05:14 19.02
a10;06:08 19.02
c0;06:50 19.02
c1;07:33 19.02
c2;07:54 19.02
c3;08:21 19.02
c4;08:42 19.02
c5;09:35 19.02
c6;10:13 19.02


;tr31
a0;20:43 18.02
a1;21:31 18.02
a2;21:47 18.02
a3;22:34 18.02
a4;23:12 18.02
a5;00:05 19.02
a6;00:53 19.02
a7;01:25 19.02
a8;01:57 19.02
a9;03:01 19.02
a10;03:54 19.02
a11;04:37 19.02
a12;05:41 19.02
a13;06:13 19.02
a14;06:34 19.02
a15;07:38 19.02
d0;07:54 19.02
d1;08:31 19.02
d2;09:09 19.02
d3;09:46 19.02
d4;10:13 19.02


;tr32
a0;20:16 18.02
a1;21:04 18.02
a2;21:20 18.02
a3;22:08 18.02
a4;22:45 18.02
a5;23:38 18.02
a6;00:26 19.02
a7;00:58 19.02
a8;01:30 19.02
a9;02:34 19.02
a10;03:28 19.02
a11;04:10 19.02
a12;05:14 19.02
a13;05:46 19.02
a14;06:08 19.02
a15;07:11 19.02
a16;07:59 19.02
a17;08:53 19.02
a18;09:57 19.02
a19;10:18 19.02
a20;11:22 19.02
e0;12:10 19.02
e1;12:26 19.02
e2;13:19 19.02
e3;13:35 19.02
e4;13:57 19.02
e5;14:45 19.02
e6;15:43 19.02
e7;16:31 19.02
e8;17:08 19.02
e9;17:51 19.02


;tr33
b3;00:42 19.02
b2;01:46 19.02
b1;02:08 19.02
b0;02:34 19.02
a5;02:56 19.02
a6;03:44 19.02
a7;04:16 19.02
a8;04:48 19.02
a9;05:52 19.02
a10;06:45 19.02
a11;07:27 19.02
a12;08:31 19.02
a13;09:03 19.02
a14;09:25 19.02
a15;10:29 19.02
d0;10:45 19.02
d1;11:22 19.02


;tr34
a0;00:48 19.02
a1;01:36 19.02
a2;01:52 19.02
a3;02:40 19.02
a4;03:17 19.02
a5;04:10 19.02
a6;04:58 19.02
a7;05:30 19.02
a8;06:02 19.02
a9;07:06 19.02


;tr35
a10;20:16 18.02
a11;20:59 18.02
a12;22:02 18.02
a13;22:34 18.02
a14;22:56 18.02
a15;00:00 19.02
a16;00:48 19.02
a17;01:41 19.02
a18;02:45 19.02
a19;03:06 19.02


;tr36
a7;19:23 18.02
a8;19:55 18.02
a9;20:59 18.02
a10;21:52 18.02
a11;22:34 18.02
a12;23:38 18.02


;tr37
b0;04:21 19.02
b1;04:48 19.02
b2;05:09 19.02
b3;06:13 19.02
b4;07:01 19.02
b5;07:27 19.02
b6;07:59 19.02


;tr38
b0;02:34 19.02
b1;03:01 19.02
b2;03:22 19.02
b3;04:26 19.02
b4;05:14 19.02
b5;05:41 19.02
b6;06:13 19.02
b7;06:29 19.02
b8;07:06 19.02


;tr39
b2;02:13 19.02
b3;03:17 19.02
b4;04:05 19.02
b5;04:32 19.02
b6;05:04 19.02
b7;05:20 19.02


;tr4
b0;00:58 19.02
b1;01:25 19.02
b2;01:46 19.02
b3;02:50 19.02
b4;03:38 19.02
b5;04:05 19.02
b6;04:37 19.02
b7;04:53 19.02
b8;05:30 19.02


;tr40
c2;19:23 18.02
c3;19:49 18.02
c4;20:11 18.02
c5;21:04 18.02
c6;21:41 18.02
c7;21:57 18.02
c8;22:18 18.02
c9;23:17 18.02


;tr41
c1;20:53 18.02
c2;21:15 18.02
c3;21:41 18.02
c4;22:02 18.02


;tr42
c8;19:23 18.02
c7;19:44 18.02
c6;20:00 18.02
c5;20:37 18.02
c4;21:31 18.02
c3;21:52 18.02


;tr43
d6;19:49 18.02
d7;20:11 18.02
d8;20:48 18.02
d9;21:25 18.02
d10;22:13 18.02
d11;22:45 18.02
d12;23:44 18.02


;tr44
d17;19:23 18.02
d16;19:39 18.02
d15;20:16 18.02
d14;21:15 18.02
d13;21:57 18.02
d12;22:18 18.02
d11;23:17 18.02
d10;23:49 18.02
d9;00:37 19.02
d8;01:14 19.02
d7;01:52 19.02
d6;02:13 19.02


;tr45
d8;20:16 18.02
d7;20:53 18.02
d6;21:15 18.02
d5;22:02 18.02
d4;22:45 18.02
d3;23:12 18.02
d2;23:49 18.02
d1;00:26 19.02


;tr46
a0;02:08 19.02
a1;02:56 19.02
a2;03:12 19.02
a3;04:00 19.02
a4;04:37 19.02
a5;05:30 19.02
b0;05:52 19.02
b1;06:18 19.02


;tr47
a0;22:02 18.02
a1;22:50 18.02
a2;23:06 18.02
a3;23:54 18.02
a4;00:32 19.02
a5;01:25 19.02
a6;02:13 19.02
a7;02:45 19.02
a8;03:17 19.02
a9;04:21 19.02
a10;05:14 19.02
c0;05:57 19.02
c1;06:40 19.02
c2;07:01 19.02
c3;07:27 19.02
c4;07:49 19.02
c5;08:42 19.02
c6;09:19 19.02


;tr48
a0;21:36 18.02
a1;22:24 18.02
a2;22:40 18.02
a3;23:28 18.02
a4;00:05 19.02
a5;00:58 19.02
a6;01:46 19.02
a7;02:18 19.02
a8;02:50 19.02
a9;03:54 19.02
a10;04:48 19.02
a11;05:30 19.02
a12;06:34 19.02
a13;07:06 19.02
a14;07:27 19.02
a15;08:31 19.02
d0;08:47 19.02
d1;09:25 19.02
d2;10:02 19.02
d3;10:39 19.02
d4;11:06 19.02


;tr49
a0;19:23 18.02
a1;20:11 18.02
a2;20:27 18.02
a3;21:15 18.02
a4;21:52 18.02
a5;22:45 18.02
a6;23:33 18.02
a7;00:05 19.02
a8;00:37 19.02
a9;01:41 19.02
a10;02:34 19.02
a11;03:17 19.02
a12;04:21 19.02
a13;04:53 19.02
a14;05:14 19.02
a15;06:18 19.02
a16;07:06 19.02
a17;07:59 19.02
a18;09:03 19.02
a19;09:25 19.02
a20;10:29 19.02
e0;11:17 19.02
e1;11:33 19.02
e2;12:26 19.02
e3;12:42 19.02
e4;13:03 19.02
e5;13:51 19.02
e6;14:50 19.02
e7;15:38 19.02
e8;16:15 19.02
e9;16:58 19.02


;tr5
b2;07:01 19.02
b3;08:05 19.02
b4;08:53 19.02
b5;09:19 19.02
b6;09:51 19.02
b7;10:07 19.02


;tr50
b3;19:23 18.02
b2;20:27 18.02
b1;20:48 18.02
b0;21:15 18.02
a5;21:36 18.02
a6;22:24 18.02
a7;22:56 18.02
a8;23:28 18.02
a9;00:32 19.02
a10;01:25 19.02
a11;02:08 19.02
a12;03:12 19.02
a13;03:44 19.02
a14;04:05 19.02
a15;05:09 19.02
d0;05:25 19.02
d1;06:02 19.02


;tr51
a0;00:10 19.02
a1;00:58 19.02
a2;01:14 19.02
a3;02:02 19.02
a4;02:40 19.02
a5;03:33 19.02
a6;04:21 19.02
a7;04:53 19.02
a8;05:25 19.02
a9;06:29 19.02


;tr52
a10;20:43 18.02
a11;21:25 18.02
a12;22:29 18.02
a13;23:01 18.02
a14;23:22 18.02
a15;00:26 19.02
a16;01:14 19.02
a17;02:08 19.02
a18;03:12 19.02
a19;03:33 19.02


;tr53
a7;20:16 18.02
a8;20:48 18.02
a9;21:52 18.02
a10;22:45 18.02
a11;23:28 18.02
a12;00:32 19.02


;tr54
b0;04:48 19.02
b1;05:14 19.02
b2;05:36 19.02
b3;06:40 19.02
b4;07:27 19.02
b5;07:54 19.02
b6;08:26 19.02


;tr55
b0;03:28 19.02
b1;03:54 19.02
b2;04:16 19.02
b3;05:20 19.02
b4;06:08 19.02
b5;06:34 19.02
b6;07:06 19.02
b7;07:22 19.02
b8;07:59 19.02


;tr56
b2;02:40 19.02
b3;03:44 19.02
b4;04:32 19.02
b5;04:58 19.02
b6;05:30 19.02
b7;05:46 19.02


;tr57
c2;19:49 18.02
c3;20:16 18.02
c4;20:37 18.02
c5;21:31 18.02
c6;22:08 18.02
c7;22:24 18.02
c8;22:45 18.02
c9;23:44 18.02


;tr58
c1;22:45 18.02
c2;23:06 18.02
c3;23:33 18.02
c4;23:54 18.02


;tr59
c8;20:43 18.02
c7;21:04 18.02
c6;21:20 18.02
c5;21:57 18.02
c4;22:50 18.02
c3;23:12 18.02


;tr6
c2;20:16 18.02
c3;20:43 18.02
c4;21:04 18.02
c5;21:57 18.02
c6;22:34 18.02
c7;22:50 18.02
c8;23:12 18.02
c9;00:10 19.02


;tr7
c1;21:52 18.02
c2;22:13 18.02
c3;22:40 18.02
c4;23:01 18.02


;tr8
c8;20:16 18.02
c7;20:37 18.02
c6;20:53 18.02
c5;21:31 18.02
c4;22:24 18.02
c3;22:45 18.02


;tr9
d6;20:16 18.02
d7;20:37 18.02
d8;21:15 18.02
d9;21:52 18.02
d10;22:40 18.02
d11;23:12 18.02
d12;00:10 19.02
