;tr0
a0;19:52 18.02
a1;20:56 18.02
a2;21:28 18.02
a3;22:21 18.02
a4;23:15 18.02
a5;23:57 18.02
a6;01:01 19.02
a7;01:17 19.02
a8;01:38 19.02
a9;01:54 19.02
a10;02:26 19.02
a11;03:25 19.02
a12;04:24 19.02
a13;04:45 19.02
a14;05:12 19.02
a15;06:00 19.02
a16;06:21 19.02
a17;06:37 19.02
a18;07:20 19.02
a19;07:46 19.02
a20;08:13 19.02
a21;08:55 19.02
a22;09:11 19.02
a23;10:10 19.02
a24;11:14 19.02
a25;11:35 19.02
a26;12:29 19.02
a27;13:33 19.02
a28;14:21 19.02
a29;14:42 19.02
a30;15:09 19.02
a31;15:30 19.02
a32;16:02 19.02
a33;17:01 19.02
a34;17:32 19.02
a35;18:20 19.02
a36;19:24 19.02
a37;20:28 19.02
a38;21:11 19.02
a39;22:10 19.02


;tr1
a20;19:25 18.02
a21;20:08 18.02
a22;20:24 18.02
a23;21:23 18.02
a24;22:27 18.02
a25;22:48 18.02
a26;23:41 18.02
a27;00:45 19.02
a28;01:33 19.02
a29;01:54 19.02
a30;02:21 19.02
a31;02:42 19.02
a32;03:14 19.02
a33;04:13 19.02
a34;04:45 19.02
a35;05:33 19.02
a36;06:37 19.02
a37;07:41 19.02
a38;08:23 19.02
a39;09:22 19.02
a40;09:43 19.02
a41;10:15 19.02
a42;11:03 19.02
a43;11:30 19.02
a44;12:02 19.02
a45;12:23 19.02
a46;12:45 19.02
a47;13:17 19.02
a48;14:15 19.02
a49;14:31 19.02


;tr10
d20;19:25 18.02
d21;20:19 18.02
d22;21:17 18.02
d23;21:33 18.02
d24;22:32 18.02
d25;22:53 18.02
d26;23:25 18.02
d27;23:57 18.02
d28;01:01 19.02
d29;01:38 19.02
d30;02:37 19.02
d31;03:09 19.02
d32;03:52 19.02
d33;04:13 19.02
d34;04:45 19.02
d35;05:38 19.02
d36;06:16 19.02
d37;07:14 19.02
d38;08:02 19.02
d39;08:18 19.02
d40;09:22 19.02
d41;10:26 19.02
d42;11:14 19.02
d43;11:46 19.02
d44;12:34 19.02
d45;13:17 19.02
d46;13:54 19.02
d47;14:53 19.02
d48;15:09 19.02
d49;15:35 19.02


;tr11
d0;19:52 18.02
d1;20:24 18.02
d2;20:51 18.02
d3;21:39 18.02
d4;22:00 18.02
d5;22:37 18.02
d6;23:15 18.02
d7;23:36 18.02
d8;00:08 19.02
d9;00:50 19.02
d10;01:12 19.02
d11;01:38 19.02


;tr12
a0;20:19 18.02
a1;21:23 18.02
a2;21:55 18.02
a3;22:48 18.02
a4;23:41 18.02
a5;00:24 19.02
a6;01:28 19.02
a7;01:44 19.02
a8;02:05 19.02
a9;02:21 19.02
a10;02:53 19.02
b0;03:41 19.02
b1;04:29 19.02
b2;05:01 19.02
b3;05:38 19.02
b4;06:05 19.02
b5;06:21 19.02
b6;07:20 19.02
b7;07:46 19.02
b8;08:23 19.02
b9;08:50 19.02


;tr13
a0;20:45 18.02
a1;21:49 18.02
a2;22:21 18.02
a3;23:15 18.02
a4;00:08 19.02
a5;00:50 19.02
a6;01:54 19.02
a7;02:10 19.02
a8;02:32 19.02
a9;02:48 19.02
a10;03:20 19.02
a11;04:18 19.02
a12;05:17 19.02
a13;05:38 19.02
a14;06:05 19.02
a15;06:53 19.02
a16;07:14 19.02
a17;07:30 19.02
a18;08:13 19.02
a19;08:39 19.02
a20;09:06 19.02
c0;10:10 19.02
c1;10:58 19.02
c2;12:02 19.02
c3;12:39 19.02
c4;13:22 19.02
c5;14:15 19.02
c6;14:42 19.02


;tr14
a0;19:25 18.02
a1;20:29 18.02
a2;21:01 18.02
a3;21:55 18.02
a4;22:48 18.02
a5;23:30 18.02
a6;00:34 19.02
a7;00:50 19.02
a8;01:12 19.02
a9;01:28 19.02
a10;02:00 19.02
a11;02:58 19.02
a12;03:57 19.02
a13;04:18 19.02
a14;04:45 19.02
a15;05:33 19.02
a16;05:54 19.02
a17;06:10 19.02
a18;06:53 19.02
a19;07:20 19.02
a20;07:46 19.02
a21;08:29 19.02
a22;08:45 19.02
a23;09:43 19.02
a24;10:47 19.02
a25;11:09 19.02
a26;12:02 19.02
a27;13:06 19.02
a28;13:54 19.02
a29;14:15 19.02
a30;14:42 19.02
a31;15:03 19.02
a32;15:35 19.02
a33;16:34 19.02
a34;17:06 19.02
a35;17:54 19.02
a36;18:58 19.02
a37;20:02 19.02
a38;20:44 19.02
a39;21:43 19.02
a40;22:04 19.02
d0;22:31 19.02
d1;23:03 19.02
d2;23:30 19.02
d3;00:18 20.02
d4;00:39 20.02
d5;01:16 20.02
d6;01:54 20.02
d7;02:15 20.02
d8;02:47 20.02
d9;03:29 20.02
d10;03:51 20.02
d11;04:17 20.02
d12;04:55 20.02
d13;05:16 20.02
d14;05:43 20.02


;tr2
a30;19:25 18.02
a31;19:47 18.02
a32;20:19 18.02
a33;21:17 18.02
a34;21:49 18.02
a35;22:37 18.02
a36;23:41 18.02
a37;00:45 19.02
a38;01:28 19.02
a39;02:26 19.02
a40;02:48 19.02
a41;03:20 19.02
a42;04:08 19.02
a43;04:34 19.02
a44;05:06 19.02
a45;05:28 19.02
a46;05:49 19.02
a47;06:21 19.02
a48;07:20 19.02
a49;07:36 19.02
a50;08:08 19.02
a51;08:50 19.02
a52;09:54 19.02
a53;10:21 19.02
a54;10:53 19.02
a55;11:35 19.02
a56;12:07 19.02
a57;12:50 19.02
a58;13:33 19.02
a59;14:31 19.02
a60;14:58 19.02
a61;15:35 19.02
a62;16:13 19.02
a63;17:01 19.02
a64;17:27 19.02
a65;17:59 19.02
a66;18:15 19.02
a67;18:31 19.02
a68;19:19 19.02
a69;19:56 19.02


;tr3
b0;19:25 18.02
b1;20:13 18.02
b2;20:45 18.02
b3;21:23 18.02
b4;21:49 18.02
b5;22:05 18.02
b6;23:04 18.02
b7;23:30 18.02
b8;00:08 19.02
b9;00:34 19.02
b10;01:28 19.02
b11;02:26 19.02
b12;03:25 19.02
b13;03:46 19.02
b14;04:24 19.02
b15;05:22 19.02
b16;05:54 19.02
b17;06:32 19.02
b18;07:25 19.02
b19;07:57 19.02
b20;08:34 19.02
b21;09:38 19.02
b22;10:31 19.02
b23;11:19 19.02
b24;12:13 19.02
b25;12:29 19.02
b26;12:45 19.02
b27;13:33 19.02
b28;14:10 19.02
b29;14:58 19.02


;tr4
b10;19:25 18.02
b11;20:24 18.02
b12;21:23 18.02
b13;21:44 18.02
b14;22:21 18.02
b15;23:20 18.02
b16;23:52 18.02
b17;00:29 19.02
b18;01:22 19.02
b19;01:54 19.02


;tr5
b15;19:25 18.02
b16;19:57 18.02
b17;20:35 18.02
b18;21:28 18.02
b19;22:00 18.02
b20;22:37 18.02
b21;23:41 18.02
b22;00:34 19.02
b23;01:22 19.02
b24;02:16 19.02
b25;02:32 19.02
b26;02:48 19.02
b27;03:36 19.02
b28;04:13 19.02
b29;05:01 19.02


;tr6
c0;19:25 18.02
c1;20:13 18.02
c2;21:17 18.02
c3;21:55 18.02
c4;22:37 18.02
c5;23:30 18.02
c6;23:57 18.02
c7;00:18 19.02
c8;00:56 19.02
c9;01:44 19.02
c10;02:00 19.02
c11;02:53 19.02
c12;03:46 19.02
c13;04:45 19.02
c14;05:33 19.02


;tr7
c0;19:52 18.02
c1;20:40 18.02
c2;21:44 18.02
c3;22:21 18.02
c4;23:04 18.02
c5;23:57 18.02
c6;00:24 19.02
c7;00:45 19.02
c8;01:22 19.02
c9;02:10 19.02
c10;02:26 19.02
c11;03:20 19.02
c12;04:13 19.02
c13;05:12 19.02
c14;06:00 19.02
c15;06:16 19.02
c16;07:09 19.02
c17;07:41 19.02
c18;08:34 19.02
c19;09:17 19.02
c20;09:59 19.02
c21;10:58 19.02
c22;11:57 19.02
c23;12:29 19.02
c24;13:22 19.02


;tr8
c20;19:25 18.02
c21;20:24 18.02
c22;21:23 18.02
c23;21:55 18.02
c24;22:48 18.02


;tr9
d0;19:25 18.02
d1;19:57 18.02
d2;20:24 18.02
d3;21:12 18.02
d4;21:33 18.02
d5;22:11 18.02
d6;22:48 18.02
d7;23:09 18.02
d8;23:41 18.02
d9;00:24 19.02
d10;00:45 19.02
d11;01:12 19.02
d12;01:49 19.02
d13;02:10 19.02
d14;02:37 19.02
d15;03:14 19.02
d16;04:08 19.02
d17;05:06 19.02
d18;06:00 19.02
d19;06:58 19.02
d20;08:02 19.02
d21;08:55 19.02
d22;09:54 19.02
d23;10:10 19.02
d24;11:09 19.02
