;tr0
a0;22:49 18.02
a1;23:16 18.02
a2;00:20 19.02
a3;00:41 19.02
a4;01:45 19.02
a5;02:17 19.02
a6;03:05 19.02
a7;03:32 19.02
a8;03:48 19.02
a9;04:41 19.02


;tr1
a10;19:43 18.02
a11;20:10 18.02
a12;20:58 18.02
a13;21:14 18.02
a14;21:51 18.02
a15;22:39 18.02
a16;23:05 18.02
a17;23:48 18.02
a18;00:36 19.02
a19;01:35 19.02


;tr10
d17;20:10 18.02
d16;20:47 18.02
d15;21:14 18.02
d14;22:17 18.02
d13;23:16 18.02
d12;00:09 19.02
d11;00:31 19.02
d10;01:35 19.02
d9;02:28 19.02
d8;03:16 19.02
d7;04:04 19.02
d6;04:20 19.02


;tr11
d8;19:43 18.02
d7;20:31 18.02
d6;20:47 18.02
d5;21:19 18.02
d4;21:51 18.02
d3;22:28 18.02
d2;23:00 18.02
d1;23:59 18.02


;tr12
a0;23:16 18.02
a1;23:43 18.02
a2;00:47 19.02
a3;01:08 19.02
a4;02:12 19.02
a5;02:44 19.02
b0;03:00 19.02
b1;03:32 19.02


;tr13
a0;21:29 18.02
a1;21:56 18.02
a2;23:00 18.02
a3;23:21 18.02
a4;00:25 19.02
a5;00:57 19.02
a6;01:45 19.02
a7;02:12 19.02
a8;02:28 19.02
a9;03:21 19.02
a10;03:43 19.02
c0;04:09 19.02
c1;04:36 19.02
c2;05:08 19.02
c3;05:40 19.02
c4;06:33 19.02
c5;07:26 19.02
c6;08:04 19.02


;tr14
a0;20:10 18.02
a1;20:36 18.02
a2;21:40 18.02
a3;22:01 18.02
a4;23:05 18.02
a5;23:37 18.02
a6;00:25 19.02
a7;00:52 19.02
a8;01:08 19.02
a9;02:01 19.02
a10;02:23 19.02
a11;02:49 19.02
a12;03:37 19.02
a13;03:53 19.02
a14;04:31 19.02
a15;05:19 19.02
d0;06:22 19.02
d1;07:21 19.02
d2;08:20 19.02
d3;08:52 19.02
d4;09:29 19.02


;tr15
a0;19:16 18.02
a1;19:43 18.02
a2;20:47 18.02
a3;21:08 18.02
a4;22:12 18.02
a5;22:44 18.02
a6;23:32 18.02
a7;23:59 18.02
a8;00:15 19.02
a9;01:08 19.02
a10;01:29 19.02
a11;01:56 19.02
a12;02:44 19.02
a13;03:00 19.02
a14;03:37 19.02
a15;04:25 19.02
a16;04:52 19.02
a17;05:35 19.02
a18;06:22 19.02
a19;07:21 19.02
a20;08:09 19.02
e0;08:36 19.02
e1;09:40 19.02
e2;10:06 19.02
e3;10:49 19.02
e4;11:32 19.02
e5;12:30 19.02
e6;13:08 19.02
e7;13:56 19.02
e8;14:54 19.02
e9;15:10 19.02


;tr16
b3;19:16 18.02
b2;19:43 18.02
b1;20:20 18.02
b0;20:52 18.02
a5;21:08 18.02
a6;21:56 18.02
a7;22:23 18.02
a8;22:39 18.02
a9;23:32 18.02
a10;23:53 18.02
a11;00:20 19.02
a12;01:08 19.02
a13;01:24 19.02
a14;02:01 19.02
a15;02:49 19.02
d0;03:53 19.02
d1;04:52 19.02


;tr17
a0;22:23 18.02
a1;22:49 18.02
a2;23:53 18.02
a3;00:15 19.02
a4;01:19 19.02
a5;01:51 19.02
a6;02:39 19.02
a7;03:05 19.02
a8;03:21 19.02
a9;04:15 19.02


;tr18
a10;20:10 18.02
a11;20:36 18.02
a12;21:24 18.02
a13;21:40 18.02
a14;22:17 18.02
a15;23:05 18.02
a16;23:32 18.02
a17;00:15 19.02
a18;01:03 19.02
a19;02:01 19.02


;tr19
a7;19:16 18.02
a8;19:32 18.02
a9;20:26 18.02
a10;20:47 18.02
a11;21:14 18.02
a12;22:01 18.02


;tr2
a7;20:10 18.02
a8;20:26 18.02
a9;21:19 18.02
a10;21:40 18.02
a11;22:07 18.02
a12;22:55 18.02


;tr20
b0;20:36 18.02
b1;21:08 18.02
b2;21:45 18.02
b3;22:12 18.02
b4;23:11 18.02
b5;00:04 19.02
b6;00:25 19.02


;tr21
b0;20:10 18.02
b1;20:42 18.02
b2;21:19 18.02
b3;21:45 18.02
b4;22:44 18.02
b5;23:37 18.02
b6;23:59 18.02
b7;00:41 19.02
b8;01:29 19.02


;tr22
b2;00:57 19.02
b3;01:24 19.02
b4;02:23 19.02
b5;03:16 19.02
b6;03:37 19.02
b7;04:20 19.02


;tr23
c2;19:16 18.02
c3;19:48 18.02
c4;20:42 18.02
c5;21:35 18.02
c6;22:12 18.02
c7;22:55 18.02
c8;23:32 18.02
c9;23:59 18.02


;tr24
c1;23:43 18.02
c2;00:15 19.02
c3;00:47 19.02
c4;01:40 19.02


;tr25
c8;19:43 18.02
c7;20:20 18.02
c6;21:03 18.02
c5;21:40 18.02
c4;22:33 18.02
c3;23:27 18.02


;tr26
d6;20:42 18.02
d7;20:58 18.02
d8;21:45 18.02
d9;22:33 18.02
d10;23:27 18.02
d11;00:31 19.02
d12;00:52 19.02


;tr27
d17;19:16 18.02
d16;19:54 18.02
d15;20:20 18.02
d14;21:24 18.02
d13;22:23 18.02
d12;23:16 18.02
d11;23:37 18.02
d10;00:41 19.02
d9;01:35 19.02
d8;02:23 19.02
d7;03:11 19.02
d6;03:27 19.02


;tr28
d8;19:16 18.02
d7;20:04 18.02
d6;20:20 18.02
d5;20:52 18.02
d4;21:24 18.02
d3;22:01 18.02
d2;22:33 18.02
d1;23:32 18.02


;tr29
a0;23:43 18.02
a1;00:09 19.02
a2;01:13 19.02
a3;01:35 19.02
a4;02:39 19.02
a5;03:11 19.02
b0;03:27 19.02
b1;03:59 19.02


;tr3
b0;21:03 18.02
b1;21:35 18.02
